1.237499999999999989e-01 4.667099999999999721e-02 1.645699999999999941e-01 5.824500000000000233e-01 -3.591799999999999993e-01 -2.430599999999999983e-01 -1.311100000000000043e-01 2.150099999999999928e-02 -7.899100000000000010e-01 4.420899999999999830e-01 -9.761499999999999344e-02 2.829400000000000248e-01 -3.494700000000000029e-01 9.135000000000000758e-03 7.395199999999999552e-01 -3.206399999999999806e-01 -1.104900000000000049e-01 8.254799999999999915e-01 1.817600000000000049e-01 -1.102400000000000047e-01 8.785100000000000131e-01 2.442600000000000049e-01 -7.331100000000000394e-01 -1.628600000000000048e-01 2.503000000000000225e-01 3.008100000000000218e-01 1.775699999999999848e-02 4.875199999999999673e-02 -2.352700000000000069e-01 -5.772800000000000153e-01 4.576399999999999912e-01 2.241299999999999959e-01 -3.834400000000000031e-01 1.042100000000000026e+00 -2.257800000000000085e-02 3.139399999999999968e-01 2.049199999999999910e-01 -5.335299999999999487e-01 -6.847599999999999520e-02 9.759900000000000519e-02 -1.235799999999999954e-01 -2.038099999999999912e-01 1.977299999999999891e-01 3.876399999999999846e-01 1.688300000000000078e-01 -1.268199999999999883e-01 -9.900100000000000566e-02 4.050399999999999834e-02 -9.105900000000000105e-01 -5.718199999999999950e-01 3.540200000000000014e-01 -7.347700000000000342e-01 -4.965499999999999914e-01 9.287800000000000500e-01 -3.937100000000000044e-01 -1.662600000000000078e+00 3.136699999999999905e-02 -2.781700000000000145e-02 1.500499999999999945e+00 4.055400000000000116e-01 -7.934499999999999886e-02 -1.355300000000000081e-02 -1.173200000000000021e+00 -4.093499999999999917e-01 6.894799999999999818e-01 6.421999999999999931e-01 2.549899999999999944e-01 -5.417600000000000193e-01 5.386400000000000077e-01 -8.852699999999999458e-02 -5.013399999999999801e-02 -3.362600000000000033e-01 2.525899999999999812e-01 7.050300000000000455e-01 5.789199999999999902e-01 -2.258400000000000130e-01 2.447100000000000108e-01 -6.942199999999999482e-01 -2.267399999999999971e-01 -1.085799999999999960e-01 -5.694300000000000056e-02 4.536199999999999954e-02 -1.197699999999999987e+00 -4.187899999999999956e-01 -6.275600000000000067e-01 5.262999999999999901e-01 8.118599999999999428e-02 -4.752199999999999758e-01 1.994700000000000084e-01 6.147199999999999886e-02 -3.427000000000000046e-01 7.245200000000000529e-01 4.016499999999999931e-02 -1.253199999999999870e-01 -2.305800000000000072e-01 -7.266099999999999781e-01 2.701600000000000112e-01 -1.150899999999999979e-01 2.208499999999999908e-01 -4.479600000000000248e-01
-2.255699999999999927e-01 4.941800000000000082e-01 4.860999999999999766e-01 -4.331999999999999740e-01 1.373800000000000021e-01 5.061700000000000088e-01 2.605799999999999783e-01 3.010300000000000198e-01 -9.148599999999999788e-02 1.087599999999999956e-01 3.058000000000000163e-01 5.102799999999999697e-02 2.230300000000000060e-01 5.423599999999999949e-02 6.883799999999999641e-02 -2.470100000000000073e-01 3.268900000000000139e-01 -8.220299999999999829e-02 -2.886600000000000277e-01 3.734000000000000097e-01 7.380400000000000293e-01 -4.096899999999999847e-02 4.020100000000000062e-02 1.138399999999999967e-01 6.998699999999999921e-01 -4.974500000000000033e-01 -6.754999999999999893e-02 -4.259899999999999798e-01 -1.072499999999999981e-01 -1.069699999999999991e-02 -1.478999999999999933e-02 5.597600000000000353e-01 3.064000000000000057e-01 5.305300000000000293e-02 5.803400000000000225e-02 3.275600000000000178e-01 -3.723299999999999943e-01 4.651299999999999879e-01 1.428500000000000048e-01 -8.500299999999999523e-02 -4.547599999999999976e-01 1.977299999999999891e-01 6.382999999999999785e-01 -3.114799999999999791e-01 1.085799999999999960e-01 3.155700000000000172e-01 3.668199999999999794e-01 -3.513499999999999956e-01 -4.841400000000000148e-01 -3.323499999999999788e-01 -3.381600000000000161e-01 -3.967800000000000216e-01 1.907999999999999974e-01 1.351299999999999946e+00 -3.904400000000000093e-01 -2.879500000000000171e+00 -1.427599999999999980e-01 -8.775399999999999867e-02 1.771300000000000097e+00 9.933199999999999807e-01 -1.412899999999999989e-01 9.438900000000000068e-01 5.089699999999999780e-02 4.737299999999999844e-01 8.638700000000000268e-01 -1.616200000000000137e-01 6.719899999999999762e-01 5.234400000000000164e-01 1.443800000000000083e-01 -5.519400000000000001e-02 -3.466899999999999982e-01 -2.074199999999999933e-01 1.890699999999999881e-01 -1.984499999999999875e-01 3.486199999999999855e-01 1.012099999999999944e-01 -9.211900000000000643e-02 -6.625799999999999468e-01 -1.058200000000000029e+00 -1.180299999999999960e-01 7.017099999999999449e-01 7.777599999999999791e-02 -5.054600000000000204e-01 3.224300000000000083e-02 -1.617599999999999927e+00 -2.930200000000000027e-01 -6.174799999999999733e-02 -3.247300000000000186e-01 3.438999999999999835e-01 -4.469799999999999884e-01 8.568900000000000128e-02 1.329500000000000126e-01 -1.806999999999999995e-01 -1.185400000000000065e-01 -8.298499999999999766e-01 1.378399999999999903e-01 -3.435900000000000065e-01 -4.574400000000000133e-01 4.964600000000000124e-01 3.490599999999999814e-01
-2.015399999999999969e-01 3.273900000000000143e-01 4.758000000000000185e-04 -2.245199999999999974e-01 4.410999999999999921e-01 3.359900000000000109e-01 4.065699999999999870e-01 6.652700000000000280e-01 -6.385199999999999765e-01 4.435100000000000153e-02 5.974699999999999456e-01 -8.611299999999999510e-02 3.978700000000000014e-01 8.804100000000000259e-01 1.700500000000000067e-01 -1.427499999999999880e-01 -1.791999999999999982e-01 -1.162200000000000039e-01 -5.617499999999999716e-01 2.137799999999999978e-01 9.527200000000000113e-01 -2.765400000000000080e-01 2.256700000000000095e-01 4.586999999999999966e-01 8.329699999999999882e-01 -9.048899999999999721e-01 -2.401899999999999868e-01 -4.166900000000000048e-01 -3.184199999999999808e-01 3.359900000000000109e-01 1.751600000000000101e-01 2.478499999999999870e-01 -3.600200000000000067e-01 -1.189500000000000002e-01 4.123899999999999788e-01 1.954899999999999971e-01 7.171600000000000197e-02 3.132900000000000129e-01 -3.680300000000000238e-01 5.154600000000000293e-01 -4.482800000000000118e-01 -2.977000000000000202e-01 5.113199999999999967e-01 -2.488499999999999879e-01 1.539699999999999958e-01 2.830099999999999838e-01 -1.282699999999999951e-01 -5.828400000000000247e-01 -1.684700000000000086e-01 2.991200000000000109e-02 -6.580099999999999838e-01 -4.190599999999999881e-01 -1.427100000000000035e-01 1.446299999999999919e+00 5.025299999999999906e-02 -2.676200000000000134e+00 6.499800000000000022e-02 -1.874699999999999978e-01 1.807600000000000096e+00 1.500199999999999978e+00 -6.861500000000000377e-01 1.149100000000000010e+00 3.612900000000000000e-01 5.015600000000000058e-01 3.390900000000000025e-01 1.436999999999999944e-01 4.132399999999999962e-01 7.514100000000000223e-01 7.989800000000000027e-03 -1.759200000000000000e-02 -5.860899999999999999e-01 -9.599199999999999400e-02 1.282800000000000051e-01 -6.048900000000000388e-01 2.720099999999999740e-01 3.849699999999999789e-01 -2.859499999999999820e-01 -5.080700000000000216e-01 -1.153899999999999926e+00 -6.588800000000000212e-02 1.128500000000000059e+00 2.846199999999999841e-01 -2.478200000000000125e-01 4.485899999999999888e-01 -1.472599999999999909e+00 -1.268199999999999883e-01 1.805299999999999960e-01 -4.781400000000000233e-02 1.694299999999999973e-02 -2.254299999999999915e-01 -2.275699999999999945e-01 2.934100000000000041e-01 -8.675300000000000233e-01 -1.526100000000000026e-02 -1.267500000000000071e+00 2.059300000000000019e-02 -7.234500000000000375e-01 2.305400000000000157e-02 5.401599999999999735e-01 -8.033099999999999963e-02
-6.860900000000000332e-02 3.723400000000000043e-01 8.262999999999999512e-03 -2.975900000000000212e-01 5.049700000000000299e-01 3.553000000000000047e-01 3.953200000000000047e-01 8.012799999999999923e-01 -9.297199999999999909e-01 3.734099999999999919e-02 7.059900000000000064e-01 1.055900000000000033e-01 2.972600000000000242e-01 7.644499999999999629e-01 2.142799999999999983e-01 -1.170800000000000035e-01 -1.690699999999999981e-01 -4.569400000000000371e-03 -6.242900000000000116e-01 3.494900000000000229e-01 9.153599999999999515e-01 -2.015399999999999969e-01 1.333199999999999941e-01 5.489699999999999580e-01 7.049299999999999455e-01 -9.623699999999999477e-01 -1.722899999999999987e-01 -4.554699999999999860e-01 -3.055100000000000038e-01 3.040700000000000069e-01 1.456199999999999994e-01 -4.610000000000000209e-02 -1.955600000000000116e-01 -2.857700000000000240e-01 3.745100000000000096e-01 2.612800000000000122e-01 -1.261099999999999999e-01 2.580999999999999961e-01 -4.032399999999999873e-01 5.001900000000000235e-01 -4.830499999999999794e-01 -1.480899999999999994e-01 5.378699999999999593e-01 -1.195999999999999980e-01 3.729500000000000037e-01 3.574600000000000000e-01 -7.771799999999999542e-02 -7.639299999999999979e-01 -1.762299999999999978e-01 -1.657499999999999902e-03 -7.206799999999999873e-01 -5.310200000000000475e-01 -6.492399999999999560e-02 1.358500000000000041e+00 -7.842499999999999472e-02 -2.551000000000000156e+00 1.228899999999999992e-01 -7.638799999999999757e-02 1.892700000000000049e+00 1.558000000000000052e+00 -7.100499999999999590e-01 1.035800000000000054e+00 2.543300000000000005e-01 4.290599999999999969e-01 3.418100000000000027e-01 2.482399999999999884e-01 3.356399999999999939e-01 5.950299999999999478e-01 -2.888899999999999801e-03 1.243699999999999944e-01 -4.740699999999999914e-01 3.650300000000000072e-02 -4.999900000000000178e-02 -3.148299999999999987e-01 1.606700000000000073e-01 4.547800000000000176e-01 -4.161900000000000044e-01 -3.570699999999999985e-01 -1.004399999999999959e+00 -1.589500000000000079e-01 1.111199999999999966e+00 3.130399999999999849e-01 -3.890899999999999914e-01 4.251800000000000024e-01 -1.382100000000000106e+00 -2.830399999999999930e-02 1.542000000000000037e-01 -1.719600000000000017e-01 1.638100000000000112e-01 4.606699999999999684e-02 -2.083000000000000129e-01 2.429999999999999938e-01 -6.580799999999999983e-01 -1.019700000000000051e-01 -1.327700000000000102e+00 1.479699999999999904e-01 -6.699199999999999600e-01 6.207499999999999823e-02 4.664400000000000213e-01 -1.718099999999999905e-01
-9.072800000000000309e-02 4.854499999999999926e-01 1.071200000000000069e-01 -3.990799999999999903e-01 4.785200000000000009e-01 4.672499999999999987e-01 6.406199999999999672e-01 9.121899999999999453e-01 -1.012100000000000000e+00 1.273199999999999887e-01 9.219899999999999762e-01 2.337600000000000094e-02 1.965500000000000025e-01 8.139199999999999768e-01 1.693999999999999950e-01 -1.313499999999999945e-01 -2.660399999999999987e-01 -2.547200000000000158e-02 -6.115800000000000125e-01 3.420099999999999807e-01 9.333099999999999730e-01 -1.345099999999999907e-01 3.201799999999999872e-03 3.914300000000000002e-01 7.596000000000000529e-01 -1.001600000000000046e+00 -2.788999999999999813e-01 -3.264199999999999879e-01 -3.000499999999999834e-01 3.593100000000000183e-01 1.958699999999999886e-01 2.789300000000000113e-02 -3.122800000000000020e-01 -3.362600000000000033e-01 2.801799999999999846e-01 1.189999999999999947e-01 -1.763000000000000123e-01 3.118600000000000261e-01 -3.704799999999999760e-01 5.474299999999999722e-01 -5.182900000000000285e-01 -2.146899999999999920e-01 7.018600000000000394e-01 -2.454800000000000038e-01 4.612100000000000088e-01 3.488100000000000089e-01 -2.516499999999999987e-02 -6.780699999999999505e-01 -1.713699999999999946e-01 4.403499999999999776e-02 -7.890500000000000291e-01 -5.103799999999999448e-01 -2.632599999999999940e-01 1.283500000000000085e+00 5.132599999999999663e-02 -2.533999999999999808e+00 4.363600000000000118e-02 -2.234900000000000081e-02 1.799600000000000088e+00 1.399699999999999944e+00 -7.497800000000000020e-01 9.270899999999999697e-01 1.824300000000000088e-01 4.804800000000000182e-01 2.948000000000000065e-01 2.716100000000000181e-01 2.690000000000000169e-01 7.118200000000000083e-01 -1.184400000000000036e-01 1.126500000000000001e-01 -3.404599999999999849e-01 1.267600000000000116e-01 -2.097299999999999859e-02 -1.484000000000000041e-01 1.836500000000000077e-01 6.018599999999999506e-01 -3.004899999999999793e-01 -4.193000000000000060e-01 -9.275700000000000056e-01 -1.837999999999999912e-01 9.958599999999999675e-01 2.222800000000000054e-01 -3.708400000000000030e-01 3.561099999999999821e-01 -1.226299999999999946e+00 -4.240700000000000025e-02 1.847900000000000098e-01 -2.863499999999999934e-01 2.157699999999999896e-01 1.356999999999999873e-01 -1.889500000000000068e-01 3.299400000000000110e-01 -5.293700000000000072e-01 -1.866400000000000003e-01 -1.257800000000000029e+00 1.586400000000000032e-01 -7.333800000000000319e-01 1.419700000000000129e-01 6.087299999999999933e-01 -1.674100000000000033e-01
6.248200000000000282e-02 4.796599999999999753e-01 1.104099999999999943e-01 -3.293300000000000116e-01 4.811900000000000066e-01 4.507099999999999995e-01 5.311900000000000510e-01 8.690099999999999492e-01 -9.700400000000000134e-01 9.961299999999999322e-02 7.450200000000000156e-01 1.198099999999999998e-01 1.047600000000000059e-01 6.023600000000000065e-01 2.025099999999999956e-01 -1.927699999999999969e-01 -1.987400000000000000e-01 -5.598600000000000104e-02 -7.368299999999999850e-01 4.539599999999999747e-01 9.733399999999999830e-01 2.263599999999999987e-02 -9.582599999999999452e-02 3.430699999999999861e-01 7.304699999999999527e-01 -8.759299999999999864e-01 -9.524100000000000621e-02 -3.874500000000000166e-01 -2.332700000000000051e-01 3.039299999999999780e-01 1.592600000000000127e-01 -1.817300000000000165e-02 -1.942300000000000137e-01 -3.415799999999999947e-01 1.422599999999999976e-01 8.042599999999999749e-02 -2.740299999999999958e-01 1.220299999999999996e-01 -4.962300000000000044e-01 5.513599999999999612e-01 -5.961600000000000232e-01 -1.993000000000000049e-01 7.631599999999999495e-01 -3.032799999999999940e-01 4.974899999999999878e-01 2.058099999999999929e-01 -1.505900000000000016e-01 -7.749800000000000022e-01 -2.508099999999999774e-01 -1.331700000000000106e-01 -6.964500000000000135e-01 -7.877600000000000158e-01 -2.369300000000000017e-01 1.241500000000000048e+00 -7.345400000000000540e-02 -2.367199999999999971e+00 -9.628200000000000647e-02 -1.351499999999999924e-01 1.915300000000000002e+00 1.377499999999999947e+00 -5.331900000000000528e-01 8.157200000000000006e-01 3.656600000000000128e-02 3.621400000000000174e-01 2.278600000000000070e-01 4.036600000000000188e-01 2.162199999999999955e-01 4.899299999999999766e-01 9.484299999999999675e-02 2.310100000000000001e-02 -2.484999999999999987e-01 2.404399999999999871e-01 -1.091499999999999970e-01 -6.290999999999999370e-02 8.719899999999999873e-02 4.267699999999999827e-01 -5.857299999999999729e-01 -4.730099999999999860e-01 -9.692100000000000160e-01 -8.970499999999999308e-02 1.073700000000000099e+00 2.250199999999999978e-01 -2.866900000000000004e-01 2.586300000000000265e-01 -1.281199999999999894e+00 6.947199999999999730e-03 1.260600000000000054e-01 -2.387299999999999978e-01 1.496500000000000052e-01 2.522499999999999742e-01 -6.792199999999999627e-02 2.965300000000000158e-01 -4.742500000000000049e-01 -4.084300000000000153e-01 -1.326600000000000001e+00 2.292599999999999916e-01 -5.747799999999999576e-01 2.015200000000000047e-01 4.343500000000000139e-01 -2.809900000000000175e-01
1.867999999999999938e-01 4.861500000000000266e-01 1.403600000000000125e-01 -2.278799999999999992e-01 3.696200000000000041e-01 2.913899999999999824e-01 6.897299999999999542e-01 8.287799999999999612e-01 -1.013700000000000045e+00 5.157500000000000279e-02 8.163300000000000001e-01 2.431799999999999934e-02 2.753300000000000192e-01 6.754799999999999693e-01 2.191099999999999992e-01 -1.182799999999999963e-01 -2.595999999999999974e-01 -2.612700000000000092e-02 -6.918499999999999650e-01 3.661099999999999910e-01 9.355400000000000382e-01 -7.264299999999999577e-03 -7.714400000000000424e-02 2.719099999999999850e-01 7.247799999999999798e-01 -7.637000000000000455e-01 -2.715299999999999936e-01 -3.084399999999999920e-01 -2.098700000000000010e-01 3.673600000000000199e-01 9.693799999999999639e-02 -8.344799999999999440e-02 -3.020100000000000007e-01 -4.023399999999999754e-01 1.454300000000000037e-01 1.115799999999999986e-01 -1.080300000000000010e-01 6.462800000000000489e-02 -4.873100000000000209e-01 6.458000000000000407e-01 -6.125699999999999479e-01 -1.614599999999999924e-01 7.610200000000000298e-01 -1.583100000000000063e-01 4.926300000000000123e-01 2.290899999999999881e-01 -8.660099999999999743e-02 -7.646800000000000264e-01 -1.176100000000000062e-01 -8.543299999999999506e-02 -7.342600000000000238e-01 -6.355800000000000338e-01 -2.508199999999999874e-01 1.256999999999999895e+00 4.229999999999999732e-02 -2.374699999999999811e+00 -1.520100000000000062e-01 -2.652599999999999958e-01 1.861299999999999955e+00 1.312400000000000011e+00 -5.169799999999999951e-01 7.219299999999999606e-01 -1.086900000000000019e-02 3.040100000000000025e-01 2.187099999999999878e-01 5.261000000000000121e-01 6.416499999999999981e-02 5.996700000000000363e-01 -1.196200000000000041e-01 9.760099999999999332e-02 -1.701799999999999979e-01 2.406600000000000128e-01 -1.666100000000000081e-01 6.340400000000000376e-03 1.565000000000000002e-01 6.338099999999999845e-01 -4.851199999999999957e-01 -3.649000000000000021e-01 -9.496999999999999886e-01 -1.046900000000000053e-01 9.498499999999999721e-01 3.110899999999999777e-01 -1.491500000000000048e-01 3.430500000000000216e-01 -1.242299999999999960e+00 8.116299999999999903e-02 3.059200000000000252e-01 -1.314299999999999913e-01 1.767700000000000105e-01 2.663099999999999912e-01 -1.912200000000000011e-01 2.868899999999999784e-01 -4.450100000000000167e-01 -3.472700000000000231e-01 -1.178299999999999903e+00 2.515299999999999758e-01 -4.245900000000000230e-01 2.397299999999999986e-01 6.311999999999999833e-01 -3.760200000000000209e-01
1.499600000000000100e-01 4.105599999999999805e-01 1.887600000000000111e-01 -2.477699999999999902e-01 5.397999999999999465e-01 3.423100000000000032e-01 3.803500000000000214e-01 7.874600000000000488e-01 -1.204599999999999893e+00 -5.928200000000000136e-02 8.797599999999999865e-01 8.729699999999999960e-02 2.572699999999999987e-01 6.528399999999999759e-01 1.324200000000000099e-01 -2.112999999999999878e-01 -2.139399999999999913e-01 -1.058100000000000013e-01 -7.142899999999999805e-01 6.133100000000000218e-01 9.713600000000000012e-01 -5.544799999999999729e-02 -2.331699999999999884e-01 2.275899999999999868e-01 5.363799999999999679e-01 -9.649299999999999544e-01 -1.601499999999999868e-01 -2.674400000000000110e-01 -1.492799999999999960e-01 3.425900000000000056e-01 1.368900000000000117e-01 -1.595799999999999996e-01 -2.631999999999999895e-01 -4.509000000000000230e-01 2.223299999999999929e-02 8.618399999999999672e-02 -2.756000000000000116e-01 1.576699999999999998e-04 -4.675599999999999756e-01 6.047900000000000498e-01 -7.276500000000000190e-01 -1.467499999999999916e-01 8.315700000000000314e-01 -2.376199999999999979e-01 5.044699999999999740e-01 1.273499999999999910e-01 -1.318400000000000127e-01 -6.359500000000000153e-01 -1.460599999999999954e-01 9.229099999999999804e-02 -7.498000000000000220e-01 -6.550700000000000411e-01 -2.054400000000000115e-01 1.170400000000000107e+00 5.827399999999999941e-03 -2.218700000000000117e+00 -1.164599999999999941e-01 -7.272099999999999398e-02 1.689200000000000035e+00 1.435599999999999987e+00 -6.261900000000000244e-01 7.575100000000000167e-01 1.267300000000000024e-02 1.970300000000000107e-01 5.316400000000000292e-02 5.210599999999999676e-01 7.122299999999999465e-02 4.262000000000000233e-01 1.555100000000000015e-03 3.165199999999999958e-02 -2.462600000000000067e-01 2.723200000000000065e-01 -2.818599999999999994e-01 7.756899999999999906e-02 9.285899999999999710e-02 4.228799999999999781e-01 -6.534200000000000008e-01 -4.020199999999999885e-01 -9.928900000000000503e-01 3.893900000000000139e-02 9.474700000000000344e-01 4.701899999999999968e-01 -2.348999999999999977e-01 2.675100000000000255e-01 -1.029400000000000093e+00 -1.007300000000000001e-01 1.785100000000000020e-01 -2.811000000000000165e-01 3.342999999999999861e-01 4.132299999999999862e-01 -8.399800000000000322e-02 1.809300000000000075e-01 -3.437600000000000100e-01 -3.807699999999999974e-01 -1.387399999999999967e+00 1.963999999999999913e-01 -5.269599999999999840e-01 1.852600000000000080e-01 3.995000000000000218e-01 -2.834999999999999742e-01
4.534200000000000036e-02 5.390700000000000491e-01 9.174999999999999822e-02 -2.857299999999999840e-01 5.370200000000000529e-01 3.943300000000000138e-01 5.970499999999999696e-01 7.791599999999999637e-01 -9.744899999999999674e-01 1.203899999999999970e-01 9.326100000000000501e-01 -3.600199999999999928e-02 1.821099999999999941e-01 5.000200000000000200e-01 8.575099999999999389e-02 -5.273400000000000309e-02 -2.629400000000000071e-01 -3.495600000000000183e-03 -7.925200000000000022e-01 3.501400000000000068e-01 9.087199999999999722e-01 4.203499999999999988e-04 -6.779000000000000303e-03 3.154699999999999727e-01 5.023699999999999832e-01 -8.457400000000000473e-01 -1.458200000000000052e-01 -2.060700000000000032e-01 -1.247800000000000020e-01 3.057799999999999963e-01 7.299700000000000112e-03 -9.069599999999999884e-02 -1.379599999999999993e-01 -4.356499999999999817e-01 1.754900000000000071e-01 4.651899999999999785e-02 -1.645199999999999996e-01 -5.326100000000000279e-02 -5.727200000000000069e-01 7.883000000000000007e-01 -7.146799999999999820e-01 -2.870599999999999818e-01 8.190499999999999448e-01 -1.238500000000000018e-01 5.255100000000000326e-01 1.550300000000000011e-01 -1.091000000000000025e-01 -6.548800000000000177e-01 -2.464200000000000002e-01 -2.224399999999999988e-02 -6.320500000000000007e-01 -7.239600000000000479e-01 -3.988099999999999978e-01 1.138500000000000068e+00 1.162099999999999939e-01 -2.127800000000000136e+00 -6.802800000000000513e-02 -1.540400000000000102e-01 1.639899999999999913e+00 1.362500000000000044e+00 -6.213800000000000434e-01 7.638099999999999890e-01 4.639200000000000268e-02 3.569899999999999740e-01 -1.543399999999999980e-02 4.300599999999999978e-01 -3.209899999999999906e-03 4.767899999999999916e-01 -9.377199999999999425e-02 8.111200000000000354e-02 -1.921499999999999875e-01 2.486399999999999999e-01 -4.156599999999999878e-02 2.050500000000000100e-01 8.500299999999999523e-02 5.439100000000000046e-01 -4.204300000000000259e-01 -4.192699999999999760e-01 -7.452199999999999935e-01 8.737699999999999287e-03 9.852800000000000447e-01 3.214199999999999835e-01 -2.798900000000000277e-01 3.210899999999999865e-01 -1.241000000000000103e+00 -8.905799999999999828e-02 1.364700000000000080e-01 -2.118400000000000005e-01 2.756100000000000216e-01 3.723000000000000198e-01 2.171500000000000166e-02 1.848400000000000043e-01 -3.568600000000000105e-01 -3.679299999999999793e-01 -1.227400000000000047e+00 1.487999999999999878e-01 -5.956299999999999928e-01 2.348999999999999977e-01 4.870800000000000129e-01 -2.858499999999999930e-01
1.736300000000000066e-01 3.795499999999999985e-01 1.323999999999999899e-01 -3.523700000000000165e-01 6.389500000000000179e-01 4.744200000000000084e-01 5.844000000000000306e-01 6.340299999999999825e-01 -1.119199999999999973e+00 8.225599999999999579e-03 9.907899999999999485e-01 2.227099999999999913e-01 2.161200000000000065e-01 4.648999999999999799e-01 1.567199999999999982e-01 -8.791300000000000503e-02 -3.409900000000000153e-01 -3.558800000000000158e-02 -5.656600000000000517e-01 6.101100000000000412e-01 9.244099999999999540e-01 1.532000000000000028e-01 -4.188999999999999668e-02 2.430900000000000005e-01 4.247699999999999809e-01 -9.311399999999999677e-01 2.778600000000000167e-02 -1.753899999999999904e-01 -1.549000000000000099e-01 2.184699999999999975e-01 2.956400000000000000e-02 -1.830700000000000105e-01 -2.800099999999999811e-01 -4.323299999999999921e-01 5.567500000000000226e-02 -1.066099999999999964e-01 -1.995000000000000107e-01 4.146199999999999886e-02 -5.575200000000000156e-01 7.439700000000000202e-01 -7.812299999999999800e-01 -1.462400000000000089e-01 7.848699999999999566e-01 2.441199999999999967e-02 4.424799999999999844e-01 1.324099999999999999e-01 -1.129399999999999987e-01 -6.621899999999999453e-01 -1.571700000000000041e-01 -3.263200000000000128e-02 -6.922500000000000320e-01 -6.941199999999999593e-01 -4.585600000000000231e-01 9.788099999999999579e-01 5.862499999999999656e-02 -2.064000000000000057e+00 -1.466099999999999903e-01 -1.311799999999999911e-01 1.683200000000000029e+00 1.336600000000000010e+00 -6.620099999999999874e-01 7.541999999999999815e-01 -1.264200000000000046e-01 3.764500000000000068e-01 -6.085399999999999837e-02 6.109499999999999931e-01 1.254200000000000037e-01 5.383099999999999552e-01 -4.761300000000000254e-02 9.371799999999999575e-02 -2.423099999999999976e-01 3.750499999999999945e-01 8.445499999999999882e-03 1.692400000000000015e-01 -1.446000000000000063e-02 5.051799999999999624e-01 -4.573099999999999943e-01 -1.940099999999999880e-01 -7.462600000000000344e-01 2.851100000000000162e-02 8.271899999999999809e-01 3.248300000000000076e-01 -5.020100000000000257e-02 3.946799999999999753e-01 -1.091699999999999893e+00 -2.488100000000000034e-01 1.517900000000000083e-01 -2.798399999999999777e-01 3.133199999999999874e-01 5.332900000000000418e-01 6.063299999999999766e-03 1.143600000000000033e-01 -3.969799999999999995e-01 -2.592200000000000060e-01 -1.195200000000000040e+00 2.891400000000000081e-01 -4.975999999999999868e-01 2.001799999999999968e-01 3.756200000000000094e-01 -2.982299999999999951e-01
